scrapedAt,page,postUrl,timestampText,exactDate,reactions,comments,shares,text,reactionsBreakdown
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/videos/739463289083964/?__cft__[0]=AZbZMDtvej3Tt8Jssg4VONFQrD2rs5Rs824pMj0dXVaDqzga0D-6nAO4CHI5a6Wm--hkN5I6qty5t_2g1QPX3YZifzvKh9fsc-WWahEGIcYv05YQsSB4qwviaJw8-cXasuksx8vVPhd0lMjUplL812w-VS2scf_NFu2vdIDZ5I7ezhB2T1tTy2MPyptl2WHoEEE3Y0knSVcRHoWCrUtQH3cl,,"Sunday, August 31, 2025 at 2:39 PM",8,,,"SK 海力士開發並量產 321 層 2Tb QLC NAND Flash。… 
See more",Like: 8 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0ktPo89t4amdrmsjQG4teP8ZWVcno67H9ViJQn7JyZEDUgdy6odgJxNAnsFt3y2Mol?__cft__[0]=AZZygPI2PSz7PiyBzvBMeVF0A7cKqOp7DdPBL1N36SfqMmhp27usd2sucjQIyHyf-UTjmmUmf1g6QggStmNnQkbpZK-dzhEYoLEQF21QhjiY6jN0A6Qto8XakMH8Jl8nB-Fop-8KlX-ucssaT_KrDpFVKZOmhB4paHknqWBhmVCgiu7YCgi35E4dzXl9BmGmsUg,,"Friday, August 29, 2025 at 5:00 PM",4,,,"日本8月東京CPI通膨逐步緩和，但食品價格飆升壓力仍存，日銀升息路徑會改變嗎？看詳情
 
https://buff.ly/BxJkgzM
#DataTrack",Like: 4 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0374oDAvUaVFqhDqpKZZwg9MdHvfS3mFsfxyGKGffx1XMoV5gMXj1wufQWszeKTdQMl?__cft__[0]=AZYRQ1gBpqoeNlHyVnjryGXE1YiHaHn7V0G7D3aNPG5eMyGPufGxSiysE3jrVTqXgJjxNxgvr9SUr0va3jp8ubM5WleBhj1F5zNLXCj1nUCWx7jk-g4EPkke_bn8g3jdIk7XMAnbEjPYDSZAKc6gMDiUpV7LpCX6TkQEK43itnq-x-iw7aiCjRsvSqJrmzCY_Fs,,"Friday, August 29, 2025 at 3:48 PM",21,,,"為進一步鞏固在 
#HBM
 市場的地位，三星為爭取主要客戶訂單而採取積極定價策略，將如何影響 SK 海力士領先優勢？
#TrendForce
 最新解析：
https://buff.ly/LAwLmuI",Like: 21 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid02DDUhSpha8ryLz1quiB6kFD7ZQyBjzH5TVeLDvig9KYUPvKMrpjdCvCvsPD1wRWpSl?__cft__[0]=AZauYewHvE-9TfDYvMgIoBMTX2383c4xHxKnFlwqbTsE13n2nOm2NFxhlmEnNHqq8v25__JttgUrjU2Pi_aSSoqUzPW1ZEgWdeOL-fz1eP6Uoo2mn50F3RoTPCmfsYIHsU4o1bzHpGp4R7PRD1Zg8EaUqzM1PUGuis6g6RQ_d1teunyDCj9JzerCwjW5x8RlKA4,,"Thursday, August 28, 2025 at 5:30 PM",3,,,"美國8/7起對韓進口關稅達15%，儘管韓國8月前20天的出口年增強勁，但市場預期後續出口恐降溫。了解詳情
 
https://buff.ly/6jfzfZf
#DataTrack",Like: 3 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid037MqLtYDRK2XeNjrJ7bc1BScYX9Xk8Xm8LYSxtMabtjmZPGmc2Cj85dEuQSJEajRWl?__cft__[0]=AZaHdmD4WCnUJ3YrM5VFOtJ6A_36qhIsnUO7I7-wGh4WmkVz8-704sCHGBv3zgiejdSyV8cSqybu82UZRc8HG5qJfNkkAzeK0UXClrenq9hdPhomNUhj0DtocJtEHhNO--o8nLXuz7TITbO7Lgp8x27zAKEPqyUhG3cOJ8zX40dtbfSyjc3DsOy1ZQziEV2JEq8,,"Thursday, August 28, 2025 at 4:18 PM",9,,,"AI server 帶動強勁 enterprise SSD 需求，蓋過 NAND Flash 平均銷售價格下滑陰霾！TrendForce 深度解析記憶體產業趨勢：
https://buff.ly/0QAiiV0",Like: 9 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0bpz2T7rLCSVjk3ZH9v9nQu9JjZFm6sT4xsUxVKE4ud8jM1FR2A2KfuGYBMrpvcicl?__cft__[0]=AZZasE890L6ltBqWppoOFuk6HSVszDWKghuEInhWw-rxNliRkizs9y4TH3Yh1KsWSbUUKaj5ZJMQA36mGdqWMizU7t26AF0FiXZ_SMhOUhCVVKJvwai2lS4t8jrIXkjgG1b6U0MXud8Ex8QoaoCs-MZ0cEJUFROjVr9cnh1ZHln1V_eI3yhSTziMAesy44pAOWU,,"Thursday, August 28, 2025 at 4:00 PM",17,,,"無懼中國 H20 歸零！NVIDIA Q2 營收狂增 56%。… 
See more",Like: 17 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0PpSavW9m44yYvg7x1y9tHm5GwssYsLHhDT9a6YaytbfRyWuRjoaQbNLRjuYcK68Dl?__cft__[0]=AZY-0m3frSQAUYpCTLa7KAK9G1LypPy5j5CqnbNu5iUIS8rYjZyzjNi0hmuhklFr42Qdxvjb5caxtzRUq1HgiurTBjd23dXkxv1ULm90ufoKBDIfczqjmvZ6Q5R4DL9SnqifeifBlbCx922FyNEn-b_hwJY1vaQCTTxnBfq7SiAbhwzk5HYIhYwPF7OVF25Gsro,,"Tuesday, August 26, 2025 at 5:30 PM",7,,,"美國 7 月新屋銷售持續疲軟七個月，建商調降房價仍難以刺激買氣，後市將如何？看詳情
 
https://buff.ly/Hxgs8dD
#DataTrack",Like: 7 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid02yJ62LWgh79ftGMnhZkWXLu1Yv38okEXNoEFwZn5PE97Sd5xUgUi5bPXzQViHAtWVl?__cft__[0]=AZYqCoijac6K9L1fo1xtiMJ7MzqNJfj9EYOgiSFASo0ly-JR7GX6KMK4CdoCYMz21tK6pUUzNFiObKx83cJ9GyGbxqmdulXngY7bHUIUyg58UYDK5dlnKTSWAg8QCxRlU8POnz-7TCmtlWPsP7B1s3t2OXTEee29qzxm_8wgbgsHmt4Lixcv0pnHKpYv_UJ5hWQ,,"Tuesday, August 26, 2025 at 5:06 PM",12,,,"#NVIDIA
 
#Blackwell
 晶片為人型機器人注入物理智慧核心，算力飆升 7.5 倍！
#TrendForce
 分析機器人各階段技術與放量關鍵應用場景。
https://buff.ly/RraNCvB",Like: 12 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid022ixdtnxT6gPLWrv5ga2LFaTi4dSkuNVGKr4vCjrKm79ubMXUwDSNE719R3U1djSHl?__cft__[0]=AZYNdT4eZ-n7Y02hxz0-VyNH_arD05euFXsaV2xKiDl_19FuNCtcuGLZ-PbziHFUhv8G4-_q0M7gFgrzuPRPE3JnazHu0tNIJUCi1kW9h4jXdhxyUfSS-hYD0U5E2TMYjDIza2NI7R7LnTQnREG5pN35zuQs2Lpo5HMxBkPAh5rEh58muY-4WRKQxqb15f6IOWI,,"Monday, August 25, 2025 at 3:01 PM",7,,,"關稅塵埃落定，返校需求落空，下半年 AI 基建訂單獨領市場… 
See more",Like: 7 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0292NoKgfFaqZbuR8wyRPb69jSuh9cQVwyH6PEYJ72bCTdT29BtxubAH3TyxTnGbE5l?comment_id=4368746390074101,45w,"Monday, August 25, 2025 at 7:00 AM",9,,,"【8/24 ~ 8/30 
#總經指標
 公布預告】… 
See more",Like: 9 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/videos/1076432997931437/?__cft__[0]=AZbLnKF6mkOzpbSWiOcuF5VIgDQo3ys8Ncxx8ehCaa2d0xNF6fsoTTFXyDAWjPiXttJlhV4S3LuCUrTS4puDZx8oyCBryf-qUiH2y71AW8riD_1CoCGiRLi_ual6Qe58PvpqCuDTqOMDOrMO0jU3Ovs3nE-CP4v-DTcB0iv6G72d3eZAqhvoyRhT45U2jG4cW-swMOceHZZ1krXm2S0S4Y0O,,"Sunday, August 24, 2025 at 3:00 PM",11,,,"三星傳 HBM3E 低價搶單，HBM4 輝達 quality test 進展順利。
 新聞來源：
https://buff.ly/EZuapst",Like: 11 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/videos/2007571793376983/?__cft__[0]=AZbVg1YAtywQ59GwfwIa-SBo_-G_wh7nYKLbPutYcDzGzCpwvS2T0ID95A7IfqITBhtcIltLb4-zbtpXtE_1eonLSnl6qf8o2gJyJ7Y6yzZfrRo4vzuKOYGytk74WY0peSy3TcVB2UUen8VZA-kcE8cwY6ABjJBEC-kWQMHTMgHjPK-t7IpykTHsbPIJ5h2v2GVp0a5Lj-XAXWlVKM45AyWG,,"Saturday, August 23, 2025 at 1:00 PM",8,,,"台積2奈米晶圓，傳每片要價30K美元。
 新聞來源：
https://buff.ly/t2uFdD2",Like: 8 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0dHJ1yaWLu5F1bauVmoQArPKqAbUDhcMFUoTiiSzwPsMQMxC4Ccb7sf2FkzebGiMVl?__cft__[0]=AZYaI6CkxPzaaL0VfsqcGvuSZcAXwstGB0oHHNLdAZXbj7nhQr-ziyzfrZxxMSEQvaak6IIAVhptXOLMZY1ZBig3LEKErovZXqHmObWO65Cp4Qzc8_U9rw4OZdZNcfEc-b9sP5hwtkTMECAN9_tDBv-Kru39Uv5O6DlMu9NHulTGWjynutFNoQWUbeYwDNDjTIg,,"Friday, August 22, 2025 at 5:00 PM",8,,,"美國FOMC最新會議紀要釋出後，市場降息預期機率跌到 73.5%，Fed 的觀望態度是否意味著降息將延後？看詳情
 
https://buff.ly/veNUwNY
#DataTrack",Like: 7 people; Wow: 1 person
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0kt4nyYcjoCdmfnTFXSWvCn1njGHz5sBSCzq15XHLPsaCPwL7n5q4QnNjpZ5HvECil?comment_id=1786779182214716,45w,"Friday, August 22, 2025 at 1:55 PM",4,,,"無人駕駛車時代真的來了嗎 
 關鍵挑戰又在哪裡 
 
隨著特斯拉 Robotaxi、Google 旗下 Waymo 等無人駕駛服務陸續上路 
自動… 
See more",Like: 4 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0uWaLw8vkgFArPqzSYzjZEc6tGP6A7qkDxQKfC3CxLGxVLrsGWXpuNkNHSW7iXr7Hl?__cft__[0]=AZZWF4oBpci-FZk0AMLRVfWohRD28rXwtO-n9jj5vmLIE_Oma0YCBe9geDBqQcnfB5zVa_A3kTE5bVaMh7wQmktNSS77uw1MW4knLH-DN4kx_z3bReXDaxwpXxfpiqJAtAe7t47fyy1zzyE-7FNv7UPWP8tbbXq3Fd6uWCyIrB2YY2Y-8-HJB7-us31aPla5P1E,,"Thursday, August 21, 2025 at 5:18 PM",7,,,"美國 30 年期房貸利率 8 月小幅下滑，但仍處於近年高位。未來聯準會是否會進一步調降利率？看分析
 
https://buff.ly/CQ4lG5e
 
#DataTrack",Like: 7 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid026f6kaAbeTjKXjL24sS8Xs7fahuXhYBPZyYRVZNAYEKwJ6nZLaRSwUSkEpbDHsvnrl?__cft__[0]=AZZHJ20I--_PSiyQESr_Va-RQv6I5afTy5V3PFX-F-ajGPL8EA4PlvOkzGTM8eCavvt9U_Qj2fyXhOIf70AHDj7OApHqoFZ6W3Tm-AspBloj10wCvgLdSFTFp7f-j7OVunDJKSA7e-1nCmN2ApbDCYJSjQHZsTfLH6m-anAfDxIdPzJRHpauJI4ZAx_pfQlqX1E,,"Thursday, August 21, 2025 at 3:30 PM",14,,,"液冷技術邁向規模化！NVIDIA GB200 帶動 AI 資料中心升級，滲透率將從 14% 飆升至 33%。
 
#TrendForce
  解析最新液冷趨勢：
https://buff.ly/rANoBE0",Like: 14 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0zguMeUSyh5Ji4fTdVvvVdaKszmubeGA2DuFJRh84MCpQ713hAMssXDxhbNPi5LBBl?__cft__[0]=AZbDtgGHhzaMbagdpyknvHzlpWZ4o6Bng7LXHwOT2eDPpIBrMg0YnWupW0_3puZjM7_aQDgAGGfjrieG_E40TmXzk6x-Y7Jsy9y-KeEUw4PxStsA-2bffKXuDPRmfkbITCHdFjJqy0K-JoNg2AKbDy1Erh3xZGZJipV4xOgvFxygU6Sfg1_szNGmcK43VBQOQXA,,"Wednesday, August 20, 2025 at 5:00 PM",6,,,"美國 8 月再度加碼關稅，衝擊鋼鋁、半導體等關鍵產業，市場震盪明顯，其將如何重塑全球經濟？看詳情
 
https://buff.ly/7imii8m
#DataTrack",Like: 6 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0ZV1xroCvNm8vX51zYcUBHgfrxZmFRP1bbvF78Z9WxYee8n3AW5Ed2rKePQH5C8Nal?__cft__[0]=AZbYTUe7Q4Q68wYZChkVRUNMJ3-X9p78CFAZ2ilDoPSPHLN18f3eriRcHrkJw2Fzz5pUe_kkbMPvMO1FTa1ZflNlgj2u-Q1zyAo-OgkgkHIMXkL9Al80pvp0sNE4I_r25iQMNT-BQn0TdSaLU1-G3DKypMOaRbbhOO0s23gkV2axlr88M_ulrVfZ_uDqjsZ1QOw,,"Wednesday, August 20, 2025 at 4:30 PM",17,,,"【DRAM 現貨交易動能減弱，DDR4/DDR5 價格小幅下滑】… 
See more",Like: 17 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid028ekexnryc4RwC7ChzN2AUXkXgRvhLjMwjQWmcxQJvUAN6yxSnSjHHx1jHZ2NgRaml?__cft__[0]=AZbdSspYCkPBdnYCE7bJJq2NAQlzm6LV0Mv2FkD9GCsJbWm12uNVTFVnplYq0EFuY3XihPhDa9gdhhIULHgwCol09iy06nopuhcpTSrIRFDmbVMhHxxPiMmeJSW4CCVvQncMXyK3X8dhvCPWt90QOOa8I2YXByl4PToZWJJ4saLRtwFyKauZRdqdESrVGfHzb30,,"Wednesday, August 20, 2025 at 4:00 PM",9,,,"【NAND現貨需求續弱，僅在低價區間零星詢單】… 
See more",Like: 9 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0DmNN8Td2VPWWPJsBcKo7HZqDS9X8NK9WzvGnnAmX7RBHQMoJYN9H8Q3NeneQK1Wjl?__cft__[0]=AZbEFIK053F9y8ea2bJQEGA322mFHFiVqxsdFr7-Yn0bQpV34lyqFGhnJmJ_Yw1nUR8MRmYSa27B7D3pOI1uSXOpsWJh7DGMFxDN_tJ601aD_gMZTLYENxQ5Pt4-GYzWnMHfXTY8jplECiCn2Il7Opu_Ahd0TPzCjeNQtmUGl1PJwuMEoclRxAD46ZQhtrnfv34,,"Tuesday, August 19, 2025 at 5:34 PM",6,,,"美國消費者物價(CPI)穩定但未能緩解疑慮，生產者物價(PPI)則創近年新高，聯準會政策走向仍充滿不確定性。了解詳情
 
https://buff.ly/tgg8TcM
#DataTrack",Like: 6 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid02ZyX8JUHwFLTpBH7zMK9Ap9hYqpxCckF6gvrWhYv55WXGPBdGy7DTCYFn9zq4yLZZl?__cft__[0]=AZbB2Hca_bW5ZSJf78IH8_3O3BNjOVepw2UYnJZcFq0TKEuICGRNiO5UfBgTIw0fK6GTS8WKg6nH7_v4LTzBuYZGS9RP0VQONBMqi8tKM9yifmYaxiREf5VS2WcIUvkRWxujxsK0uS84mmOQKnPFzMQmYRlq7-fXw9pmAZAVzaz0JYtf5iyzxDLOQmMovW3xObw,,"Tuesday, August 19, 2025 at 4:34 PM",8,,,"#蘋果
 2026 下半年入局折疊市場，關鍵就藏在規模12億美元的鉸鏈技術！
#TrendForce
 深入分析供應鏈版圖變化：
https://buff.ly/itFVCdT",Like: 8 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0Amj1UDbNPBnYWVUbd7NGjZgsW4Q9zFbKBtaFDEYiE1N4ZuXqMVFD781hRWmG7Rw6l?__cft__[0]=AZaftATB9xTVv1yST_SzFPNpc_r1EltQD33OsOYxlwEtoxvZDpq8ysEWs1cyq27fEq8FFQh-ioNhiKtVjmnkgXCJtLQjXuewUlAPeyPZV0zCbuPX1SxuoEtvKQbmdMKFvighvLAjsKJnM-yha0ko4BjQKYERltotCX0Y1iv3fZzlR2kP8UVJetRlw2gOOgSsLvo,,"Monday, August 18, 2025 at 5:03 PM",7,,,"全球純電車市況熱絡，第二季銷量年增率高達 39%，比亞迪銷量繳出年增 43% 亮眼成績，昔日霸主特斯拉反衰退 14%？
#TrendForce
 分析各品牌布局策略：
https://buff.ly/V7oFXwp",Like: 7 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0BRwyT9kVK1Xeg368ULKM1T4YaNVNBiJ6sBsiHqpvCgjx964N5zJoJQGcdsMeHqUtl?__cft__[0]=AZZAFMIoD6vME6XHp8Hxg1IV0jw_9aIIV01hLpZzaDIVypfNqLwujYOIV6dwWa1D6brk3wEOAU-Jov8lH8Q4DeoZ77AE3vDNMRMsemkCB7wLgoYFWWCBtFkex3t4oMMWJHLuqMftKFmyHuieqWE56RWNFxNl602JPJTI_mfBiYy5vubNTuKR_b86sEOUNmQMbqE,,"Monday, August 18, 2025 at 3:00 PM",34,,,"AI 榮景與中國市場隱憂並存，五大半導體設備廠最新財報解析… 
See more",Like: 34 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/videos/3612469868886634/?comment_id=740057505560097,46w,"Sunday, August 17, 2025 at 12:00 PM",9,,,"英特爾18A傳良率僅10%，量產恐延後。… 
See more",Like: 8 people; Wow: 1 person
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0gNHixWsrevP1V9kv6EzZxNe8i4AYVNbNudMQS7H1yz1q5Gw1twyVa9VtUSxwhttbl?__cft__[0]=AZb2bvLz2hLbL2gIbVM9W9cWEQ9msqx9c90hyp1VRmywLIDWoAyre9m-vIiR4_y6yb6-_gGpQxlmdpSiinWvqZWGgWNfcMyTWrc0gHzZ0vllhFTDuz133aSAeuX5l9l_CbPKusdo9gztat3HLLBvZlXCZjwRO2_nBbgc5cqPSbfxPF6F49e78n--ahU8WLiNIW8,,"Sunday, August 17, 2025 at 7:00 AM",8,,,"【8/17 ~ 8/23 
#總經指標
 公布預告】… 
See more",Like: 8 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/videos/1430195921531989/?__cft__[0]=AZaAVgobfKTNZrksRijoU65-IEb7ovSHAmHgX4SgKYxaAtu1CuDcJWRP4vznWkGrkkT0Ry16guXSSEX3xfvTmzcwoQic_bhSJQHSSvXtgLyIoakcLpt3C_HW7qCn2ju5-oIgtAra_aQTWDf4Rzqg2VwtCoNbsiwsWNIKiu-oeHZdjYQdv0MESuup-94QKWJMampi9gQeVANkVrAXeWsMkRdY,,"Saturday, August 16, 2025 at 12:00 PM",10,,,"三星推出Z-NAND，稱效能為傳統NAND 15倍。
 新聞來源：
https://buff.ly/XCVL3dX",Like: 10 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid02CfoosHU2kNJuXWNhR1RVfzwbW9KG1PY31MKGpMKUuBfFpEa8TgRMgvJpU4kUwKwyl?__cft__[0]=AZYugIOwkHTuoDBo9719meFNby8Hm5HIiTpEaX2JG94IyEd66CbB6TlW0xQL45H9F6wCw2AzJ5fwkZuwKOBnSLLjRDb7PU9-ijb4peoCLTU4JBYORQTiA1nnrcORTdhzs8tEApoEfW0mT4CuLm8lgyYPMtKv0hVk1IM5KIMoBoGysM5zzFn0hP4PFyhBzCuiE2k,,"Friday, August 15, 2025 at 5:03 PM",7,,,"美國7月生產者物價指數（PPI）月漲幅創近三年新高！通膨壓力正向供應鏈擴散，看詳情
 
https://buff.ly/dKFIUOA
#DataTrack",Like: 7 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid02SHWJvmxMneLSjQHzbZH6wYGsuneVdcEdyAzHx6UAPDfdt8eocJYfDvBAwKcKSQ9Ql?__cft__[0]=AZb6Z8RzRRoqLZx1XQfEp0uzaOntu7DDQvLtWxxwCPFqZ_i2QeOQ3wMu_-TwXV_T9kiU4PpA0E7eu9P0xoGmKIMvE-Dn022IcBcx8JXA8CcT4TrGYNXJfXw_g5pkdIvfRyuUOkaautFCCQIPht7I_sAjNpTG4LgIF-PeottypI1mtyRPVGVl6T00zonNHVEyWUM,,"Friday, August 15, 2025 at 12:00 PM",18,,,"#HBM
 技術發展受 
#AI
 server 需求帶動，三大原廠積極推進 HBM4 產品進度。2026 年 
#HBM
 市場總出貨量預計將突破 30Billion Gb。
#TrendForce
 分析最新產業動向：
https://buff.ly/ys0JwNu",Like: 18 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0JQa8k33UvLJiHyp2XVGzEtYUT8hf4MKgbutQFVr4as8pMbNEZgiFL3L8AvAewwR5l?__cft__[0]=AZY4Z94B-cGHo9MI5dAHfVN4_0M-Kx4-ctHSvvKnX8SXskKbwA8oK4t-DNsO_UuynTxFrCvZf2IyBjOAqpnpxEALh8Y7mE35qOvOhiWKiozi6GguRQXmKgRlxZSl_ECtjkDy5WrFQzNb98b3hjsNnaDqlqKLhukd_b9O_5ww23MK6Tj3lNo55o7BpduICasMcnU,,"Thursday, August 14, 2025 at 3:29 PM",8,,,"電競需求強勁，OLED 監視器市場迎來高成長。然而，美國關稅政策反倒助攻歐洲與中國出貨占比？
#TrendForce
 分析關稅如何觸發市場版圖變化：
https://buff.ly/Y7azpF7",Like: 8 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0oQdGhXUHfrpdKTX9NuMiMuPpn81xC3XJJCMKw9Mpc8zaP1z2vaN7wYu4Pz9dpVVrl?__cft__[0]=AZb19KVIQGBAUXV_73LAh2ciWpD-kaElzCBEXhHtfKyQqyzcQrvizTjVD-GJ6atCy6SLnh3Io2gS90YLEf73ELvmKBLLPi3wG2vI8t2XY3NpcqSbwpL6yUBiAsgRwpOVcC6ACbqojH34oF8hm21uUpYhyWwkwT_9gnOhbxuyYMF9hWIo9Yi3t9KBkVhrjcxypIk,,,4,,,"美國7月通膨壓力依舊存在，核心物價再度走高，這會影響聯準會的利率決策嗎？ 看詳情
 
https://buff.ly/HgZSgNQ
#DataTrack",Like: 4 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid03tnE5sYf3onpU7cT8R6hRGjA5UZ6B5pNwqf9HKR4SE6T74zmcicZj77HrDFJtLnzl?__cft__[0]=AZa0G6XgdGnWKEToRD6bUNz9Xbc1aT-2yyHZPoJyCbjg3CZkDT31n_qBTqST44OXMC-MH0N-_yXfvDqI2LXrfoay8Z912XhzT9AxOuEK8f_YH_jZ0kKmiRfnBymVi4I8UsCJsrH8cP0izbZqPe-4tadju63NPt9hbME_P0ajG4z5kRZ9oqgaoMj2ztHltpnUcqg,,"Wednesday, August 13, 2025 at 3:40 PM",10,,,"2025 年全球電子市場兩樣情，AI 伺服器需求獨撐大局，反觀應用於終端的邊緣 AI 卻明顯退燒？
#TrendForce
 分析接下來電子產業變局：
https://buff.ly/z3Oo4b7",Like: 10 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid02smZANSu4W1wwbW1rHLZczUzfo7gDJzM7jb7h4QdFqRsJB8NEtjV9RJGEyhnqaqbCl?__cft__[0]=AZaLmny231FRirL76YVaBQGth2iIijN6UEya8d7w_AvT7crCODov9BtHtACCYDpRyrO92Oe1uk1Le3e4sSaRqaUahX6WH29DTxWdQYSr_3pnW4pa8qHGvpvD2jrp_iby2BGSXTVGRMDqVH_iSU3nWs5yrULobxYItccdr3nym2JzXREMaaBXtpF0tUw70S56vHU,,"Wednesday, August 13, 2025 at 2:30 PM",10,,,"【消費性產品需求續疲弱，NAND Flash價格走勢落後DRAM】… 
See more",Like: 10 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0SSMSQQzGRAFjYUYc69itEvqedaJBiEZiSj6PzPJTtaxgmktcERgACkEWNMdnYFNEl?__cft__[0]=AZZaNHJP2ZpP2vR2EIBdkiWoyQPSXUPgYS-4NluvITxDUuZqduDFU45J3I52hkltZ0-zSu4WyUOrAC0PevMa1zKriSJ1wbakEbxl6oMKJV2-XN3f_HhJK_5uwxvimhH-unefcmNdnFhvhD-qS_PDJyjmB1GDSEbed5Iwjoz3tTP5H5bsbpZw9FyQilHfgZCQTYw,,"Wednesday, August 13, 2025 at 2:00 PM",18,,,"【三星EOL延後傳聞發酵，DDR4現貨價上漲動能放緩】… 
See more",Like: 18 people
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/posts/pfbid0hBMnP6opd2cJu1zcFtjedYDr91z8GPpCadeN3YpwytyTy55HgdLEo6ibv463x6mNl?__cft__[0]=AZYsCxkGcHZ6ifO3_5G26XL0cP8ZvvolMD0DqVCTlM-XfNu4KiXkvaHK4-hV6Qq_GrG7HbISVOGGIejE273Kq-9QD5i7weklSei-iD10IfKXHxoc7RWodE_BlM9wRJlsEI-ZM_pPLe64SejX_iBgfQj7zHe8xuRas6-qR1N2ZXjAJrEyALz-R3cuEzKzHqiohPY,,"Tuesday, August 12, 2025 at 6:13 PM",1,,,"美中貿易關稅休戰期再延90天，雙方談判仍在進行，年底雙方能否達成共識？看詳情
 
https://datatrack.trendforce.com.tw/.../u-s-extends-trade...
… 
See more",Like: 1 person
2026-07-08T06:35:31.345762+00:00,TrendForce.tw,https://www.facebook.com/TrendForce.tw/videos/3990876854391454/?__cft__[0]=AZYVvgjmsXaMRKnto5WvCqtZ2qTnZm6h03S4eI3WhVKsCj0LVefC284A1Azng8ufHJFmA7jsf8GJBMVq2uJgh5cW0MD4SitpRzoNaK8SGB5mlA9ooCW8ewTruN1mVeqD1C7dDHj_Q-7BJ_ZaKEiN5XMunBfX4RwDfGBmR8zmnHy-HVou2wLEsR63NtFKdTEHAV-Lvlm_x48geOJUxLpSa91X,,"Monday, August 11, 2025 at 8:00 PM",7,,,"博通再推Jericho網通晶片，可遠距串連資料中心大量傳輸。
 新聞來源：
https://buff.ly/F1EPNka",Like: 7 people
